穇	saam1
穌	sou1
穗	seoi6
穡	sik1
穢	wai3
穫	wok6,wu6
穩	wan2
穴	jyut6
究	gau3
空	hung1,hung3
穹	kung4(gung1,hung1)
穿	cyun1
突	dat6(duk1)
窄	zaak3
窈	jiu2(miu5)
窒	zat6
窕	tiu5(diu6)
窘	kwan3(kwan5)
窗	coeng1
窖	gaau3
窟	fat1(gwat6)
窠	fo1(wo1)
窪	waa1
窩	wo1
窯	jiu4
窮	kung4
窺	kwai1
竄	cyun3(cyun2)
竅	hiu3(kiu3)
竇	dau6,dau3
竊	sit3
立	lap6(laap6)
站	zaam6
童	tung4
竣	zeon3(ceon1)
竭	kit3
端	dyun1
競	ging6(ging3)
竹	zuk1
竺	zuk1
竿	gon1
竽	jyu4
笆	baa1
笑	siu3
笠	lap1(lap6)
笨	ban6
第	dai6
笛	dek6
符	fu4
笙	saang1(sang1)
笞	ci1
等	dang2
策	caak3
筆	bat1
筐	hong1(kwaang1)
筒	tung4(tung2)
答	daap3
筍	seon2
筋	gan1
筏	fat6
筷	faai3
節	zit3
筠	wan4(gwan1)
管	gun2
箔	bok6
箕	gei1
箋	zin1
筵	jin4
箝	kim4
算	syun3
箏	zaang1(zang1)
箭	zin3
篇	pin1
箱	soeng1
範	faan6
箴	zam1
篆	syun6
篁	wong4
篙	gou1
築	zuk1
篤	duk1
篡	saan3
篩	sai1(si1)
簇	cuk1(zuk6)
簍	lau5
篾	mit6
篷	pung4
簧	wong4
簪	zaam1
簡	gaan2
簞	daan1
簣	gwai6
簫	siu1
簾	lim4
簿	bou6
簸	bo3(bo2)
簽	cim1
簷	jim4(jam4,sim4)
籃	laam4
籌	cau4
籍	zik6
籟	laai6
籠	lung4,lung5
籤	cim1
籬	lei4
籮	lo4
籲	jyu6(joek6)
米	mai5
粉	fan2
粒	nap1(lap1)
粗	cou1
粕	pok3(paak3)
粟	suk1
粥	zuk1,juk6
粱	loeng4
粳	gang1(gaang1)
粵	jyut6
粺	baai6(bai6)
粽	zung3(zung2)
精	zing1(zeng1)
糊	wu4
糕	gou1
糖	tong4
糠	hong1
糜	mei4(mai4)
糟	zou1
糞	fan3
糢	mou4
糙	cou3
糧	loeng4
糯	no6
系	hai6
糾	gau2(dau2)
紂	zau6
紅	hung4,gung1
紀	gei2(gei3)
紉	jan6(jan4)
紇	gat1,hat6
約	joek3
紡	fong2
紊	man6(leon6,man5)
紋	man4
素	sou3
索	saak3(suk3),sok3
純	seon4,zeon2,tyun4
紐	nau2(nau5)
紕	pei1(pai1),pei4
紜	wan4
紗	saa1
納	naap6
級	kap1
紙	zi2
紛	fan1
絆	bun6(bun3)
絃	jin4
紮	zaat3(zaap3)
紹	siu6
紼	fat1
絀	zyut3(ceot1,zeot1,zyut6)
細	sai3
紳	san1
組	zou2
累	leoi6,leoi5,leoi4
終	zung1
統	tung2
絞	gaau2,haau4
結	git3(lit3)
絨	jung4
絕	zyut6(zyut3)
紫	zi2
絮	seoi5(seoi3,seoi6)
絲	si1
絡	lok3(lok6)
給	kap1
絢	hyun3(seon1)
經	ging1
絹	gyun3
綑	kwan2
綁	bong2
綏	seoi1
綻	zaan6
綰	waan2(waan5)
綜	zung3(zung1)
綾	ling4
綴	zeoi3(zeoi6),zyut3(zyut6)
綺	ji2
緒	seoi5
綽	coek3
網	mong5
綱	gong1
緊	gan2
綠	luk6
綢	cau4
綿	min4
綵	coi2
綸	leon4,gwaan1
維	wai4,jung1
緇	zi1
締	dai3(dai6,tai3)
編	pin1
練	lin6
緯	wai5(wai6)
緻	zi3
緬	min5
緝	cap1
緘	gaam1(zin1)
緣	jyun4,jyun6
線	sin3
緞	dyun6
緩	wun6(wun4)
綞	do2
縕	wan2(wan3),wan1
縑	gim1
縈	jing4
縛	bok3(bok6,fok3)
縣	jyun6,jyun4
縮	suk1
績	zik1(zek3)
繆	mau6,miu6,mau4,muk6
縷	leoi5(lau5)
縲	leoi4
繃	maang1(mang2),bang1(baang6)
縫	fung6,fung4
總	zung2
縱	zung3,zung1,zung2
繅	sou1
繁	faan4,po4,pun4
織	zik1
繕	sin6
繞	jiu5(jiu2)
繚	liu4
繡	sau3
繫	hai6
繭	gaan2,gin2
繹	jik6
繩	sing4
繪	kui2(kui3)
繳	giu2,zoek3
繽	ban1(pan1)
辮	bin1
繼	gai3
纂	zyun2
纏	cin4(zin6)
續	zuk6
纓	jing1
纖	cim1
纜	laam6
缶	fau2
缸	gong1
缺	kyut3
缽	but3
罄	hing3
罈	taam4
罐	gun3
罕	hon2
罔	mong5
罟	gu2(gu1)
置	zi3
署	cyu5(syu3,syu5,syu6)
罩	zaau3
罪	zeoi6
罰	fat6
罵	maa6
罷	baa6,pei4
罹	lei4
羅	lo4
羈	gei1
羊	joeng4,coeng4
羌	goeng1
美	mei5
羔	gou1
羞	sau1
羚	ling4
善	sin6
羨	sin6,jin4
群	kwan4
義	ji6
羯	kit3(git3)
羲	hei1
羶	zin1(sin1)
羹	gang1,long4
羸	leoi4
羽	jyu5
羿	ngai6
翅	ci3
翁	jung1
翌	jik6
翎	ling4
習	zaap6(zap6)
翔	coeng4
翕	jap1(hap1)
翠	ceoi3
翡	fei2(fei6)
翟	dik6,zaak6
翩	pin1
翰	hon6
翱	ngou4(ngou6)
翳	ai3(ji1,ngai3)
翼	jik6
翹	kiu4(giu6)
翻	faan1
耀	jiu6
老	lou5
考	haau2
者	ze2
耆	kei4
而	ji4,nang4
耐	noi6,nang4
耍	saa2
耒	leoi6(leoi5,loi6)
耘	wan4
耕	gaang1(gang1)
耙	baa3,paa4
耗	hou3
耜	zi6(ci5)
耳	ji5
耶	je4
耽	daam1
耿	gang2(gwing2)
聊	liu4
聆	ling4
聖	sing3
聘	ping3
聞	man4(man2),man6
聚	zeoi6
聱	ngou4
聲	sing1(seng1)
聰	cung1
聯	lyun4
聳	sung2
職	zik1
聶	nip6,sip3
聽	ting1(teng1),ting3
聾	lung4
聿	wat6(jyut6,leot6)
肆	si3,sei3
肄	ji6(si3)
肅	suk1
肇	siu6
肉	juk6
肋	lak6(laak6)
肌	gei1
肓	fong1
肖	ciu3,siu1
肝	gon1
肘	zau2(zaau2)
肛	gong1
肚	tou5
育	juk6(juk1)
肩	gin1
肪	fong1
肺	fai3,pui3
肥	fei4(fai6)
肢	zi1
肱	gwang1
股	gu2
肫	zeon1,seon4
肴	ngaau4
肯	hang2,hoi2
胖	bun6(pun3),pun4
胥	seoi1
胚	pui1
胡	wu4
胃	wai6
背	bui3,bui6
胛	gaap3
胎	toi1
胞	baau1,paau1
胤	jan6
胰	ji4
脅	hip3(hip6)
胱	gwong1
脂	zi1
胭	jin1
胴	dung6
脆	ceoi3
胸	hung1
胳	gaak3(gok3,lok3)
脈	mak6(maak6)
能	nang4,noi6,toi4
脊	zik3(zek3)
脫	tyut3,teoi3
脯	fu2(pou2)
脖	but6
脣	seon4
唇	seon4
脩	sau1
腕	wun2
腔	hong1
腋	jik6(jat6)
腑	fu2
腎	san6(san5)
脹	zoeng3
腆	tin2
脾	pei4
腐	fu6
腱	gin3(gin1,gin6)
腰	jiu1
腸	coeng4
腥	sing1(seng1),sing3(seng3)
腮	soi1
腳	goek3,gok3
腫	zung2
腹	fuk1
腺	sin3
腦	nou5
膀	bong2,pong4,pong1
膏	gou1,gou3
膈	gaak3
膊	bok3
腿	teoi2
膝	sat1
膠	gaau1
膛	tong4
膜	mok6,mou4
膚	fu1
膳	sin6
膩	nei6(nau6)
膨	paang4
臆	jik1
臃	jung2,jung1
膺	jing1
臂	bei3
臀	tyun4
膿	nung4
膽	daam2
臉	lim5
膾	kui2
臍	ci4
臏	ban3(pan5)
臘	laap6(lip6)
臚	lou4
臟	zong6
臣	san4
臥	ngo6
臧	zong1,cong4,zong6
臨	lam4,lam6
自	zi6
臭	cau3
至	zi3
致	zi3
臻	zeon1
臼	kau5
臾	jyu4,jung5
舀	jiu5
舂	zung1
舅	kau5
與	jyu5,jyu6,jyu4
興	hing1,hing3,jan6
舉	geoi2
舊	gau6
舌	sit6(sit3)
舍	se3(se5),se2
舐	saai5(laai2,lem2,lim2,saai2,si6)
舒	syu1
舔	tim2
舛	cyun2
舜	seon3
舞	mou5
舟	zau1
舢	saan1
航	hong4
舫	fong2
舨	baan2
般	bun1,pun4,bo1(but3)
舵	to4(taai5,to5)
舷	jin4
舶	bok6(baak3,baak6,paak3)
船	syun4
艇	ting5(teng3,teng5)
艘	sau2(sau1)
艙	cong1
艦	laam6
艮	gan3(ngan4)
良	loeng4
艱	gaan1
色	sik1
艾	ngaai6
芒	mong4,fong2
芋	wu6,jyu1
芍	zoek3(coek3)
芳	fong1
芝	zi1
芙	fu4
芭	baa1
芽	ngaa4
芟	saam1(saan1)
芹	kan4
花	faa1,waa6,waa4
芬	fan1
芥	gaai3
芻	co1
苧	cyu5
范	faan6
茅	maau4
苣	geoi6
苛	ho1,ho4
苦	fu2
茄	ke4(ke1),gaa1
若	joek6,je5
茂	mau6
茉	mut6
苒	jim5
苗	miu4
英	jing1
茁	zyut3(cyut3)
苔	toi4,toi1
苑	jyun2
苞	baau1
苓	ling4
苟	gau2,gik1
茫	mong4
荒	fong1
荔	lai6
荊	ging1
茸	jung4,jung5
荐	zin3(zin6)
薦	zin3
茵	jan1
茴	wui4
草	cou2
荏	jam5(jam3,jam6)
茹	jyu4(jyu6)
茶	caa4
茗	ming5(ming4)
茲	zi1,ci4
荀	seon1
茱	zyu1(syu4)
荃	cyun4
莎	saa1,so1
莞	wun5,gun2,gun1(gwaan1),wun1(wun2)
莘	san1
荸	but6
莢	gaap3
莖	ging3(ging1,hang4)
莽	mong5(mong6)
莫	mok6,mou6
莒	geoi2
莊	zong1
莓	mui4
莉	lei6
莠	jau5
荷	ho6,ho4
荻	dik6
荼	tou4,syu1,ce4,caa4
菩	pou4
萃	seoi6
菸	jin1
萍	ping4
菠	bo1
菅	gaan1
萋	cai1
菁	zing1(cing1)
華	waa4,faa1,waa6
菱	ling4
著	zyu3,zoek6,zoek3
萊	loi4
菰	gu1
萌	mang4
菌	kwan2(kwan5)
菽	suk6(suk1)
菲	fei2,fei1
菊	guk1
萸	jyu4
萎	wai2,wai1,wai3
萄	tou4
菜	coi3
蒂	dai3(ding3)
葷	fan1
落	lok6,laai6(laai3)
萱	hyun1
葵	kwai4
葦	wai5
葫	wu4
葉	jip6,sip3
葬	zong3
葛	got3
萼	ngok6
萵	wo1
葡	pou4
董	dung2
葩	paa1(baa1)
蓑	so1
蓉	jung4
蒿	hou1
蓆	zik6(zek6)
蓄	cuk1
蒙	mung4
蒞	lei6
蒲	pou4,bok6
蒜	syun3
蓋	goi3(koi3),hap6,gap3
蒸	zing1
蓀	syun1
蓓	pui5(pui4)
蒐	sau1(sau2)
蒼	cong1,cong2
蔗	ze3
蔽	bai3
蔚	wai3,wat1
蓮	lin4
蔭	jam3,jam1
蓬	pung4(fung4)
蔓	maan6,maan4
蔑	mit6
蔣	zoeng2,zoeng1
蔡	coi3,saat3
蔔	baak6
蔬	so1
蕊	jeoi5(jeoi6)
蕩	dong6
蕙	wai6
蕨	kyut3
蕃	faan4,faan1
蕉	ziu1
蕪	mou4
薪	san1
薄	bok6
蕭	siu1
蕾	leoi5,leoi4
薑	goeng1
薔	coeng4,sik1
薯	syu4(syu5,syu6)
薜	bai6(bei6),baak3
薇	mei4
薩	saat3
藍	laam4
藉	ze6(ze3),zik6
薰	fan1
薶	maai4,wo1
藏	cong4,zong6,zong1
藩	faan4
藝	ngai6
藪	sau2
藕	ngau5
藤	tang4
藥	joek6,ngok6
蘊	wan2(wan3,wan5)
藹	oi2(ngoi2)
蘑	mo4
藻	zou2
蘆	lou4
蘋	ping4,pan4
藺	leon6
蘇	sou1
蘭	laan4
蘚	sin2
蘸	zaam3
蘿	lo4
虎	fu2
虐	joek6
虔	kin4
處	cyu2,cyu3,syu3
彪	biu1
虛	heoi1
虞	jyu4
虜	lou5
號	hou6,hou4
虧	kwai1
虫	wai2,cung4
虱	sat1
虯	kau4
虹	hung4
蚊	man1(man4)
蚪	dau2
蚓	jan5
蚤	zou2
蚩	ci1
蚌	pong5
蚣	gung1
蛇	se4,ji4
蛀	zyu3
蚶	ham1
蛋	daan6(daan2)
蛆	ceoi1,zeoi1
蚱	zaa3(zaak3)
蚯	jau1
蛟	gaau1
蛙	waa1
蛭	zat6
蛔	wui4
蛛	zyu1
蛤	gap3(gaap3),haa4
蛻	teoi3,seoi3
蛹	jung2(jung5)
蜇	zit3
蜃	san5(san4,san6)
蜈	ng4
蜀	suk6
蛾	ngo4,ngai5
蜂	fung1
蜓	ting4
蜚	fei1,fei2(fai6)
蜿	jyun1(jyun2)
蜜	mat6
蜻	cing1
蜢	maang5
蜥	sik1
蜴	jik6
蜘	zi1
蝕	sik6(sit6)
螂	long4
蝙	bin1(bin2,pin1)
蝴	wu4
蝶	dip6
蝠	fuk1
蝦	haa1,haa4
蝨	sat1
蝸	wo1(gwaa1,waa1)
蝗	wong4
蝌	fo1
螃	pong4,bong2
螟	ming4
螢	jing4
螞	maa5,maa6,maa1
融	jung4
蟀	seot1
蟑	zoeng1
螫	sik1(cik1)
蟒	mong5
蟆	maa4
螳	tong4
螻	lau4
螺	lo4
蟈	gwok3
蟋	sik1
蟯	jiu4(naau4)
蟬	sim4(sin4)
蟲	cung4
蟻	ngai5
蠅	jing4
蠍	hit3(kit3)
蠔	hou4
蠕	jyun5(jyu4)
蠣	lai6
蠢	ceon2
蠡	lai5(lai4),lo4
蠟	laap6
蠱	gu2
蠶	caam4
蠹	dou3
蠻	maan4
血	hyut3
行	hang4(haang4),hong4,hang6,hong6
衍	jin5(hin2,jin2)
術	seot6
街	gaai1
衙	ngaa4
衝	cung1,cung3
衛	wai6
衡	hang4,waang4
衢	keoi4
衣	ji1,ji3
初	co1
表	biu2
衫	saam1
袂	mai6
衰	seoi1,ceoi1
衷	cung1(zung1)
袁	jyun4
袒	taan2
袖	zau6
被	bei6,pei5,pei1
袍	pou4
袈	gaa1
袞	gwan2(kwan2)
袋	doi6
袱	fuk6
裁	coi4
裂	lit6
裙	kwan4
補	bou2
裕	jyu6
裟	saa1
裘	kau4
裔	jeoi6
裝	zong1
裏	leoi5,lei5
裡	leoi5,lei5
裊	niu5(niu1)
褂	gwaa3(kwaa2)
褚	cyu2,cyu5(zyu2)
裸	lo2(lo5)
裨	bei1,pei4
裳	soeng4
裴	pui4
裹	gwo2
製	zai3
褐	hot3(hot6)
複	fuk1
褓	bou2
褲	fu3
褪	tan3(teoi3)
褫	ci2
褥	juk6
褟	taap3(daap3)
褸	leoi5(lau5),lau1
褻	sit3
襄	soeng1
褒	bou1
襟	kam1(gam1)
襠	dong1
襖	ou2(ngou2,ngou3,ou3)
襤	laam4
襪	mat6(maat6)
襯	can3
襲	zaap6(zap6)
西	sai1
要	jiu3,jiu1,jiu2
覃	taam4,cam4
覆	fuk1,fau6(fu3)
見	gin3,jin6
規	kwai1
覓	mik6
親	can1,can3
覦	jyu4(jyu6)
覬	gei3(kei3)
覲	gan6(gan2,gan3)
覺	gok3,gaau3
覽	laam5
觀	gun1,gun3
角	gok3,luk6
解	gaai2,gaai3,haai6(haai5)
觴	soeng1
觸	zuk1(cuk1)
言	jin4
計	gai3(gei3)
訂	ding3(deng6)
訃	fu6
記	gei3
訏	heoi1
討	tou2
訌	hung4(hung3,hung6)
訕	saan3
訊	seon3
託	tok3
訓	fan3
訖	ngat6(gat1)
訪	fong2
訝	ngaa6
訣	kyut3
訥	neot6(naap6,nat6)
許	heoi2,fu2
設	cit3
訟	zung6
訛	ngo4
註	zyu3
詠	wing6
評	ping4
詞	ci4
詁	gu2(gu3)
詔	ziu3(ziu6)
詛	zo3(zo2)
詐	zaa3
詆	dai2
訴	sou3
診	can2(zan2)
詫	caa3
該	goi1
詳	coeng4,joeng4
試	si3(si5)
詩	si1
詰	kit3(gat1)
誇	kwaa1
詼	fui1
詣	ngai6
誠	sing4
話	waa6
誅	zyu1
詭	gwai2
詢	seon1
詮	cyun4
詬	gau3(kau3)
詹	zim1
說	syut3,seoi3,jyut6
誦	zung6
誌	zi3
語	jyu5,jyu6
誣	mou4
認	jing6(jan6)
誡	gaai3
誓	sai6
誤	ng6
誥	gou3
誨	fui3
誘	jau5
誑	gwong2(gwong3,kong4,wong2)
誼	ji6(ji4)
諒	loeng6,loeng4
談	taam4
諄	zeon1(deon1)
請	cing2(ceng2),zing6,cing1,king4
諸	zyu1
課	fo3
誕	daan3(daan6)
諉	wai2
諂	cim2
調	tiu4,diu6(deu6)
誰	seoi4
論	leon6,leon4
諍	zaang3(zang3),zaang1(zang1)
諦	dai3
諺	jin6
諮	zi1
諱	wai5(wai3)
謀	mau4
諜	dip6
諫	gaan3
諧	haai4
諾	nok6
謁	jit3(kit3)
謂	wai6
諷	fung3
諭	jyu6
謎	mai4(mai6)
謗	pong3(bong3)
謙	him1
講	gong2
謊	fong1(fong2)
謠	jiu4
謝	ze6
謄	tang4
謨	mou4
謹	gan2
謬	mau6
譜	pou2
識	sik1,zi3
譁	waa1
證	zing3
譚	taam4
譎	kyut3(gwat1)
譏	gei1
議	ji5(ji3)
譬	pei3
警	ging2
譯	jik6
護	wu6
譴	hin2
譽	jyu6(jyu4)
讀	duk6,dau6
變	bin3
讓	joeng6
讒	caam4
讖	cam3(caam3)
讚	zaan3
谷	guk1,juk6,luk6
豁	kut3,waa1
谿	kai1
豆	dau6
豈	hei2,hoi2
豉	si6
豌	wun1(wun2)
豎	syu6
豐	fung1
豔	jim6
豕	ci2
豚	tyun4
象	zoeng6
豢	waan6
豪	hou4
豬	zyu1
豫	jyu6
豺	caai4
豹	paau3
貂	diu1
貉	hok6(lok3),mak6(maak6)
貌	maau6
貓	maau1(maau4,miu4)
貝	bui3
貞	zing1
負	fu6
財	coi4
貢	gung3
販	faan3(faan5)
責	zaak3,zaai3
貫	gun3,gwaan3
貨	fo3(fo6)
貪	taam1
貧	pan4
貯	cyu5(cyu2,zyu2)
貳	ji6
賁	ban1(ban3),fan4,bei3,fan5
費	fai3,bei3
賀	ho6(ho3)
貼	tip3
貴	gwai3
買	maai5
貽	ji4
貶	bin2
貿	mau6
貸	taai3,tik1
賅	goi1
資	zi1
賊	caak6
賈	gu2,gaa2,gaa3
貲	zi1
賄	kui2(fui2)
賃	jam6
賂	lou6
賓	ban1,ban3
賑	zan3
賒	se1
賠	pui4
賦	fu3
賤	zin6
賬	zoeng3
賭	dou2
賢	jin4
賣	maai6,juk6
賞	soeng2
賜	ci3
質	zat1,zi3
賴	laai6
賺	zaan6
賽	coi3
購	gau3(kau3)
贅	zeoi6(zeoi3)
贈	zang6
贊	zaan3
贏	jing4(jeng4)
贍	sim6(sin6)
贓	zong1
贖	suk6
贛	gam3,gung3
赤	cik3(cek3)
赧	naan5(naan2)
赦	se3
赫	haak1(hak1)
赭	ze2
走	zau2
赴	fu6
赳	gau2(dau2)
起	hei2
越	jyut6
超	ciu1
趁	can3
趙	ziu6,tiu5
趕	gon2
趣	ceoi3,cuk1,cau2,ceoi1
趟	tong3
趨	ceoi1,cuk1
足	zuk1,zeoi3(zyu3)
趴	paa1
趾	zi2
跎	to4
距	keoi5(geoi6)
跋	bat6(but6)
跚	saan1
跑	paau2,paau4
跌	dit3(daat3)
跛	bo2(bai1),bei3
跆	toi4
跡	zik1(zek3)
蹟	zik1
跟	gan1
跨	kwaa3,kwaa1
路	lou6
跳	tiu3(tiu4)
跺	do2
跪	gwai6
跼	guk6
踫	pung3
踐	cin5(zin6)
踝	waa5
踢	tek3
踏	daap6
踩	caai2
踟	ci4
蹄	tai4
踱	dok6
踴	jung2(jung5)
蹂	jau4(jau5)
踹	caai2(jaai2),cyun2(dyun3)
踵	zung2(dung2)
蹉	co1
蹋	daap6(taap3)
蹈	dou6(tou1)
蹊	hai4,kai1
蹣	pun4(mun4)
蹦	bang1(baang6)
蹙	cuk1(zuk1)
蹤	zung1
蹲	cyun4(deon1)
蹬	dang6,dang1
蹺	hiu1(kiu3)
躇	cyu4(cyu1)
蹼	buk6(buk1,pok3)
蹶	kyut3,gwai3
躂	taat3
躁	cou3
躅	zuk6
躉	dan2
躊	cau4
躍	joek6(joek3),tik1
躑	zaak6(zik6)
躡	nip6
躪	leon6
身	san1,gyun1,kin4,jyun4
躬	gung1
躲	do2
躺	tong2
軀	keoi1
車	ce1,geoi1
軋	zaat3(aat3,gaat3,ngaat3)
軍	gwan1
軌	gwai2
軒	hin1
軔	jan6
軛	aak1(ngaak1)
軟	jyun5
軻	o1(ho2,ngo1)
軸	zuk6,zau6
軼	jat6,dit6
較	gaau3,gok3
載	zoi3,zoi2
軾	sik1
輊	zi3
輔	fu6
輒	zip3(zit3)
輕	hing1(heng1)
輓	waan5
輝	fai1
輛	loeng6
輟	zyut3(zyut6)
輦	lin5
輩	bui3(bei3)
輪	leon4
輜	zi1
輻	fuk1
輯	cap1
輸	syu1
轄	hat6
輾	zin2,nin5(nin6)
轂	guk1
轅	jyun4
輿	jyu4
轉	zyun2,zyun3
轍	cit3
轔	leon4,leon6
轎	giu6(giu2,kiu4)
轟	gwang1
轡	bei3
辛	san1
辜	gu1
辟	bik1,pik1,mai5,bei6
辣	laat6
辦	baan6
辨	bin6
辭	ci4
辯	bin6
辰	san4
辱	juk6
農	nung4
迂	jyu1(jyu4)
迅	seon3
迄	ngat6(hat1)
巡	ceon4
迎	jing4,jing6
返	faan2(faan1)
近	gan6(kan5)
述	seot6
迦	gaa1,haai6
迢	tiu4(siu4)
迪	dik6
迥	gwing2
迫	bik1(baak1)
迤	ji5(ji4)
迭	dit6
迸	bing3(bing2)
送	sung3
逆	jik6(ngaak6)
迷	mai4
退	teoi3
迺	naai5
迴	wui4
逃	tou4
追	zeoi1,deoi1
逅	hau6
這	ze2(ze3,ze5)
通	tung1
逗	dau6
連	lin4
速	cuk1
逝	sai6
逐	zuk6
逕	ging3(gaang3)
逍	siu1
逞	cing2
造	zou6,cou3,cou5
透	tau3
逢	fung4,pung4
逖	tik1(dik6)
逛	gwaang6(kwaang3)
途	tou4
逮	dai6(doi6)
逵	kwai4
週	zau1
逸	jat6
進	zeon3
運	wan6
遊	jau4(jau6)
道	dou6(dou3)
遂	seoi6
遍	pin3(bin3)
達	daat6,taat3
逼	bik1
違	wai4
遐	haa4
遇	jyu6
遏	aat3(kit3,ngaat3)
過	gwo3(gwo1)
遑	wong4
逾	jyu4(jyu6)
遁	deon6
遠	jyun5,jyun6
遘	gau3(kau3)
遜	seon3
遣	hin2
遙	jiu4
遞	dai6,sai6,daai3
適	sik1,dik1,zaak6
遮	ze1
遨	ngou4(ngou6)
遭	zou1
遷	cin1
遵	zeon1(zyun1)
遴	leon4,leon6
選	syun2,syun3
遲	ci4,zi6(zi3)
遼	liu4
遺	wai4,wai6
避	bei6
遽	geoi6(geoi3)
還	waan4,syun4
邁	maai6
邂	haai6(haai5)
邀	jiu1
邇	ji5
邊	bin1
邐	lei5
邏	lo4(lo6)
邑	jap1
邕	jung1
邢	jing4
邪	ce4,je4
那	naa5(no5),no4,no6,no1,naa6
邦	bong1
邵	siu6
邸	dai2
邱	jau1
郊	gaau1
郎	long4
郁	juk1,wat1
郡	gwan6
部	bou6
郭	gwok3
都	dou1
鄂	ngok6
郵	jau4
鄉	hoeng1,hoeng3
鄒	zau1
鄙	pei2
鄰	leon4
鄭	zeng6
鄧	dang6
鄱	po4(bo3)
酉	jau5
酋	jau4(cau4)
酊	ding1,ding2
酒	zau2
配	pui3
酌	zoek3
酗	jyu3(heoi3)
酣	ham4
酥	sou1
酬	cau4
酪	lou6,lok3(lok6)
酩	ming5(ming4)
酵	gaau3(haau1,haau3)
酸	syun1
酷	huk6
醇	seon4
醉	zeoi3
醋	cou3,zok6
醃	jim1(jip3)
醒	sing2(seng2,sing1)
醞	wan2(wan3,wan5)
醣	tong4
醜	cau2
醫	ji1
醬	zoeng3
醺	fan1
釀	joeng6
釁	jan6(jan3)
采	coi2,coi3
釉	jau6(jau2)
釋	sik1
里	lei5
重	cung4,cung5,zung6
野	je5
量	loeng6,loeng4
釐	lei4,hei1(hei2)
金	gam1
釘	ding1(deng1)
針	zam1
釗	ciu1(ziu1)
釜	fu2
釵	caai1
釦	kau3
釣	diu3
釧	cyun3(cyun1)
鈕	nau2(nau5)
鈣	koi3
鈍	deon6
鈔	caau1(caau3)
鈉	naap6,naat3
鈞	gwan1(kwan1)
鈐	kim4
鉤	ngau1(au1,gau1)
鈷	gu2(gu1)
鉗	kim4
鈸	bat6(but6)
鉀	gaap3
鈾	jau4(jau2)
鉛	jyun4
鉋	paau4
鉑	bok6
鈴	ling4
銀	ngan4
銅	tung4
銘	ming4(ming5)
銖	zyu1(syu4)
銓	cyun4
銜	haam4(ham4)
銬	kaau3(kau3)
銻	tai1
銳	jeoi6
鋅	san1
鋪	pou1,pou3
銷	siu1
鋤	co4
鋁	leoi5
銼	co3
鋒	fung1
錠	ding3(ding2,ding6)
錶	biu1(biu2)
鋸	geoi3(goe3)
錳	maang5
錯	cok3,co3,cou3,laap6
錢	cin4,zin2
鋼	gong3(gong1)
錫	sik3(sek3)
錄	luk6
錚	zaang1(caang1,zang1)
錐	zeoi1(jeoi1)
錦	gam2
鍍	dou6
鎂	mei5
錨	maau4(naau4)
鍵	gin6
鍊	lin6
鍥	kit3
鍋	wo1
錘	ceoi4,seoi4
鍾	zung1
鍬	ciu1
鍛	dyun3
鎔	jung4
鎊	bong6
鎮	zan3
鎖	so2
鎢	wu1
鎳	nip6(nip1)
鏡	geng3
鏑	dik1(dik6)
鏟	caan2
鏃	zuk6(zuk1)
鏖	ou1(ngou1,ngou4)
鏈	lin4(lin2,lin6)
鏢	biu1
鏗	hang1
鏜	tong1,tong4
鏘	coeng1
鐘	zung1
鐃	naau4,naau6
銹	sau3
鏽	sau3
鐮	lim4
鐳	leoi4
鐵	tit3
鐺	caang1(cing1),dong1,tong1
鐸	dok6(nok6)
鐲	zuk6
鑄	zyu3
鑑	gaam3
鑒	gaam3
鑣	biu1
鑠	soek3
鑲	soeng1
鑰	joek6
鑾	lyun4
鑼	lo4
鑽	zyun1,zyun3
鑿	zok6
長	coeng4,zoeng2,zoeng6
門	mun4
閂	saan1
閃	sim2
閉	bai3
閔	man5
閏	jeon6
開	hoi1
閑	haan4
間	gaan3,gaan1,haan4
閒	haan4,gaan3,gaan1
閘	zaap6
閡	ngoi6,hat6,goi1
閨	gwai1
閩	man5(man4)
閣	gok3
閥	fat6
閤	gok3,hap6,gap3
閱	jyut6
閭	leoi4(leoi5)
閻	jim4
闊	fut3
闋	kyut3
闌	laan4
闈	wai4
闆	baan2
闔	hap6
闖	cong2(cong3),cam3
闐	tin4
關	gwaan1
闡	cin2(sin6,zin2)
闢	pik1
阡	cin1
防	fong4
阮	jyun5(jyun2)
阱	zing6(zeng2,zeng6)
阪	faan2(baan6),baan2
阜	fau6
陀	to4
阿	o1(ngo1),aa3(ngaa3),aak3,aa2
阻	zo2
附	fu6
限	haan6
陋	lau6
陌	mak6(maak6)
降	gong3,hong4
院	jyun2(jyun6)
陣	zan6
陡	dau2
陜	haap6(gip6)
陛	bai6
除	ceoi4(cyu1,cyu4),zyu6
陪	pui4
陵	ling4
陳	can4,zan6
陸	luk6
陰	jam1,jam3,am1
陶	tou4,jiu4
陷	haam6(ham6)
隊	deoi6,zeoi6
隋	ceoi4,do6
階	gaai1
陽	joeng4
隅	jyu4(jyu6)
隆	lung4,naam4
隍	wong4
陲	seoi4
隘	aai3(ai3,ngaai3),ak1(ngak1)
隔	gaak3
隕	wan5,jyun4
隙	gwik1(kwik1)
障	zoeng3
際	zai3
隧	seoi6,zeoi6
隨	ceoi4
險	him2
隱	jan2,jan3
隴	lung5
隸	dai6(doi6,lai6)
隻	zek3
雀	zoek3
